pdb_id,pdb_class
6axb,kinase
6axj,other
6axk,immune/signaling
6axl,immune/signaling
6axp,immune/signaling
6axq,kinase
6ay3,kinase
6ay5,kinase
6ayd,kinase
6ayh,transport/binding
6ayi,transport/binding
6ayn,immune/signaling
6ayo,transferase
6ayq,transferase
6ayr,transferase
6ays,transferase
6ayt,transferase
6azk,immune/signaling
6azl,immune/signaling
6b0v,immune/signaling
6b0y,immune/signaling
6b16,kinase
6b1c,isomerase
6b1e,protease
6b1f,protease
6b1h,protease
6b1j,protease
6b1k,isomerase
6b1o,protease
6b1w,protease
6b1x,protease
6b1y,protease
6b22,protease
6b27,other
6b2c,isomerase
6b2p,kinase
6b2q,kinase
6b30,immune/signaling
6b31,immune/signaling
6b33,immune/signaling
6b3e,kinase
6b3v,kinase
6b41,other
6b4d,lyase
6b4h,transport/binding
6b4l,immune/signaling
6b4n,protease
6b4u,immune/signaling
6b4w,kinase
6b59,lyase
6b5a,lyase
6b5i,nuclear receptor
6b5j,kinase
6b5m,immune/signaling
6b5o,immune/signaling
6b5q,ligase
6b5r,immune/signaling
6b5t,immune/signaling
6b67,hydrolase
6b7a,transferase
6b7b,transferase
6b7c,transferase
6b7d,transferase
6b7e,transferase
6b7f,transferase
6b7h,other
6b8j,kinase
6b8u,kinase
6b8y,kinase
6b95,hydrolase
6b96,hydrolase
6b97,hydrolase
6b98,hydrolase
6ba7,kinase
6bau,transport/binding
6baw,immune/signaling
6bbs,lyase
6bbu,kinase
6bbv,kinase
6bbx,lyase
6bc9,lyase
6bcr,transport/binding
6bcy,transport/binding
6bd1,transport/binding
6bdy,kinase
6beb,immune/signaling
6bec,immune/signaling
6bed,immune/signaling
6bee,immune/signaling
6bef,immune/signaling
6beh,immune/signaling
6bfa,kinase
6bfd,protease
6bfe,protease
6bfn,kinase
6bfp,protease
6bfw,protease
6bfx,protease
6bg3,hydrolase
6bg5,hydrolase
6bgg,other
6bgu,oxidoreductase
6bgv,oxidoreductase
6bgw,oxidoreductase
6bgx,oxidoreductase
6bgy,oxidoreductase
6bgz,oxidoreductase
6bh0,oxidoreductase
6bh1,oxidoreductase
6bh2,oxidoreductase
6bh3,oxidoreductase
6bh5,oxidoreductase
6bhd,transferase
6bhe,transferase
6bhh,transferase
6bhi,transferase
6bhv,transferase
6bib,protease
6bic,protease
6bid,protease
6bij,immune/signaling
6bik,kinase
6bil,immune/signaling
6bin,immune/signaling
6bir,immune/signaling
6biv,immune/signaling
6bix,immune/signaling
6biy,immune/signaling
6biz,immune/signaling
6bj2,immune/signaling
6bj3,immune/signaling
6bjo,transport/binding
6bke,kinase
6bkh,kinase
6bkw,kinase
6bkx,oxidoreductase
6bky,oxidoreductase
6bl1,oxidoreductase
6bl2,oxidoreductase
6bln,kinase
6bm5,transferase
6bm6,transferase
6bmi,transport/binding
6bmr,protease
6bmv,protease
6bmx,protease
6bnh,oxidoreductase
6bnk,immune/signaling
6bnl,immune/signaling
6bnt,other
6bny,kinase
6bo6,hydrolase
6bod,kinase
6boe,kinase
6boy,ligase
6bq0,protease
6bqa,other
6bqd,other
6bqg,GPCR
6bqh,GPCR
6bqj,protease
6bqk,protease
6br2,other
6br3,other
6bs3,other
6bs4,other
6bs5,other
6bsk,kinase
6bsl,protease
6bsm,protease
6bsx,immune/signaling
6bt0,immune/signaling
6bt6,protease
6bto,protease
6bu0,kinase
6bu1,transferase
6bu3,protease
6buu,kinase
6buv,kinase
6bvb,ligase
6bvh,protease
6bw2,other
6bw3,transport/binding
6bw4,transport/binding
6bw5,transferase
6bw8,other
6bx6,kinase
6bxy,other
6by8,transport/binding
6byk,immune/signaling
6byz,hydrolase
6c0n,other
6c0r,other
6c0s,protease
6c0t,kinase
6c0u,kinase
6c1s,kinase
6c28,transport/binding
6c2r,kinase
6c2t,kinase
6c2x,kinase
6c2y,transferase
6c3e,kinase
6c3l,other
6c3n,other
6c3u,transferase
6c42,nuclear receptor
6c4d,kinase
6c4g,protease
6c4u,transport/binding
6c5f,immune/signaling
6c5h,transport/binding
6c5j,transport/binding
6c5k,transport/binding
6c5q,nuclear receptor
6c5t,nuclear receptor
6c67,kinase
6c6o,kinase
6c7b,kinase
6c7d,hydrolase
6c7e,hydrolase
6c7f,hydrolase
6c7g,hydrolase
6c7i,hydrolase
6c7j,hydrolase
6c7q,other
6c7r,other
6c7w,lyase
6c7x,lyase
6c85,oxidoreductase
6c8c,other
6c8p,transferase
6c8x,protease
6c91,immune/signaling
6c98,immune/signaling
6c99,immune/signaling
6c9n,kinase
6c9p,kinase
6c9q,kinase
6c9r,kinase
6c9s,kinase
6c9v,kinase
6cb5,isomerase
6cbf,immune/signaling
6cbg,immune/signaling
6cbh,immune/signaling
6cc9,other
6cck,transferase
6ccl,transferase
6ccm,transferase
6ccn,transferase
6cco,transferase
6ccq,transferase
6ccs,transferase
6cct,transport/binding
6ccu,other
6ccx,other
6ccy,kinase
6cd4,kinase
6cd5,kinase
6cd8,transport/binding
6cd9,transport/binding
6cdc,transport/binding
6cdg,transport/binding
6cdj,protease
6cdl,protease
6cdm,immune/signaling
6cdo,immune/signaling
6cdp,immune/signaling
6ce2,other
6ce6,hydrolase
6ce8,hydrolase
6cea,hydrolase
6cec,hydrolase
6ced,hydrolase
6cee,hydrolase
6cef,hydrolase
6ceh,lyase
6cen,transferase
6cer,oxidoreductase
6cex,immune/signaling
6cf5,immune/signaling
6cf6,ligase
6cf7,immune/signaling
6cfc,hydrolase
6cfd,hydrolase
6cgp,protease
6cgt,transferase
6cha,protease
6chh,kinase
6chl,transferase
6chm,transferase
6chn,transferase
6cho,transferase
6chp,transferase
6chq,transferase
6cis,kinase
6ciy,kinase
6cj1,kinase
6cj5,kinase
6cje,kinase
6cjh,kinase
6cjj,immune/signaling
6cjp,immune/signaling
6cjr,immune/signaling
6cjs,immune/signaling
6cjv,lyase
6cjw,kinase
6cjy,kinase
6ck3,kinase
6ck6,kinase
6ckc,transferase
6cki,kinase
6ckl,transferase
6ckr,other
6cks,other
6ckw,transferase
6ckx,kinase
6clv,transferase
6cmj,kinase
6cmr,protease
6cms,protease
6cn5,nuclear receptor
6cn6,nuclear receptor
6cn8,protease
6cnj,transport/binding
6cnk,transport/binding
6co4,other
6coj,hydrolase
6cpa,protease
6cpw,kinase
6cq0,kinase
6cq1,other
6cq4,kinase
6cq5,kinase
6cqf,kinase
6cqt,hydrolase
6cqz,hydrolase
6cse,other
6csf,other
6csp,hydrolase
6csq,hydrolase
6csr,hydrolase
6css,hydrolase
6ct7,immune/signaling
6cus,immune/signaling
6cv8,immune/signaling
6cvd,other
6cve,transferase
6cvf,transferase
6cvv,transferase
6cvw,protease
6cvx,protease
6cvy,protease
6cw4,immune/signaling
6cw8,hydrolase
6cwf,transport/binding
6cwh,transport/binding
6cwi,transport/binding
6cwn,transport/binding
6cyb,protease
6cyc,protease
6cyd,protease
6cyg,immune/signaling
6cyh,immune/signaling
6cyi,immune/signaling
6cz3,kinase
6cz4,kinase
6czb,transferase
6czc,transferase
6czd,transferase
6cze,transferase
6czi,other
6czu,other
6czv,other
6d07,other
6d08,other
6d15,protease
6d16,protease
6d17,protease
6d18,protease
6d19,protease
6d1a,protease
6d1b,protease
6d1d,protease
6d1g,protease
6d1h,protease
6d1i,protease
6d1j,protease
6d1k,protease
6d1l,lyase
6d1m,lyase
6d1u,GPCR
6d1x,immune/signaling
6d28,immune/signaling
6d2o,lyase
6d3g,protease
6d3q,lyase
6d3x,protease
6d3y,protease
6d3z,protease
6d40,protease
6d49,immune/signaling
6d4a,immune/signaling
6d4o,hydrolase
6d4q,oxidoreductase
6d4r,oxidoreductase
6d4s,oxidoreductase
6d4t,oxidoreductase
6d4u,oxidoreductase
6d4v,oxidoreductase
6d4w,oxidoreductase
6d50,hydrolase
6d55,immune/signaling
6d56,immune/signaling
6d59,immune/signaling
6d5e,immune/signaling
6d5g,immune/signaling
6d5h,immune/signaling
6d5j,immune/signaling
6d5w,immune/signaling
6d6t,transport/binding
6d6u,transport/binding
6d78,immune/signaling
6d8e,kinase
6d8v,other
6d9x,transport/binding
6da4,kinase
6dai,transport/binding
6dak,transport/binding
6dar,transport/binding
6das,transport/binding
6db3,kinase
6db4,kinase
6dcg,kinase
6dcy,protease
6dcz,protease
6dd0,hydrolase
6dd1,hydrolase
6det,transport/binding
6df1,immune/signaling
6df2,immune/signaling
6df4,other
6df7,other
6dge,protease
6dgl,nuclear receptor
6dgo,nuclear receptor
6dgq,nuclear receptor
6dgr,nuclear receptor
6dgt,kinase
6dgx,protease
6dgy,protease
6dgz,protease
6dh0,protease
6dh1,protease
6dh2,protease
6dh3,protease
6dh4,protease
6dh5,protease
6dh6,protease
6dh7,protease
6dh8,protease
6dha,nuclear receptor
6dhc,hydrolase
6dhu,protease
6di0,kinase
6di1,kinase
6die,protease
6dif,protease
6dih,protease
6dik,other
6dil,protease
6dim,protease
6dj1,protease
6dj2,protease
6dj5,protease
6dj7,protease
6djc,other
6djd,protease
6dji,protease
6djj,hydrolase
6dk1,other
6dkb,kinase
6dkg,kinase
6dki,kinase
6dko,transferase
6dkp,immune/signaling
6dl2,other
6dl9,transferase
6dlj,transferase
6dlx,immune/signaling
6dm8,immune/signaling
6dn5,immune/signaling
6dn6,immune/signaling
6dne,other
6dnp,transferase
6do1,GPCR
6do3,ligase
6do4,ligase
6do5,ligase
6dpt,protease
6dpx,protease
6dpy,protease
6dpz,protease
6dq4,oxidoreductase
6dq5,oxidoreductase
6dq6,oxidoreductase
6dq8,oxidoreductase
6dqa,oxidoreductase
6dqb,oxidoreductase
6dql,protease
6drg,transport/binding
6drt,hydrolase
6drx,GPCR
6dry,GPCR
6drz,GPCR
6ds0,GPCR
6dsp,immune/signaling
6dtn,kinase
6dtw,transferase
6dtx,transferase
6dub,transferase
6dud,kinase
6duf,other
6dug,other
6duh,other
6duk,kinase
6dvl,protease
6dvm,protease
6dvn,protease
6dvo,protease
6dxg,immune/signaling
6dxl,immune/signaling
6dxx,hydrolase
6dy7,kinase
6dya,kinase
6dyn,other
6dyo,other
6dyr,other
6dys,other
6dyu,hydrolase
6dyv,protease
6dyw,hydrolase
6dyy,protease
6dyz,transferase
6dz0,transferase
6dz2,kinase
6dz3,kinase
6dzq,protease
6dzv,transport/binding
6dzx,transport/binding
6dzy,transport/binding
6e05,transferase
6e06,transferase
6e0q,protease
6e0r,kinase
6e13,oxidoreductase
6e1a,other
6e1y,transport/binding
6e1z,transport/binding
6e22,transport/binding
6e23,transport/binding
6e2m,kinase
6e2n,kinase
6e2o,kinase
6e3g,other
6e3m,protease
6e3n,protease
6e3o,protease
6e3p,protease
6e3s,other
6e3z,protease
6e49,transport/binding
6e4a,other
6e4c,protease
6e4f,kinase
6e4t,kinase
6e4u,kinase
6e4v,transport/binding
6e4w,kinase
6e59,GPCR
6e5b,protease
6e5g,other
6e5l,transport/binding
6e5s,transport/binding
6e5t,transport/binding
6e5x,immune/signaling
6e6j,immune/signaling
6e6m,transport/binding
6e6v,protease
6e6w,protease
6e7j,protease
6e7m,transport/binding
6e7r,transport/binding
6e7s,transport/binding
6e7t,transport/binding
6e7u,transport/binding
6e7v,transport/binding
6e7w,transport/binding
6e7x,transport/binding
6e83,other
6e86,other
6e8k,transport/binding
6e8m,transport/binding
6e8x,lyase
6e91,lyase
6e92,lyase
6e99,kinase
6e9a,protease
6e9l,kinase
6e9w,kinase
6ea1,protease
6ea2,protease
6eaa,protease
6eab,protease
6eb1,kinase
6eb2,kinase
6ebe,lyase
6ebw,kinase
6ecz,lyase
6ed6,kinase
6eda,lyase
6edl,kinase
6edr,protease
6eds,hydrolase
6ee2,protease
6ee3,protease
6ee4,protease
6ee6,protease
6eea,lyase
6eeb,transport/binding
6eed,protease
6eee,protease
6eeh,lyase
6eeo,lyase
6efj,protease
6efk,ligase
6eg9,kinase
6ega,kinase
6egs,transferase
6egw,kinase
6eh2,kinase
6ehh,hydrolase
6ei4,oxidoreductase
6ei5,immune/signaling
6eif,kinase
6eij,kinase
6eil,kinase
6eip,kinase
6eiq,kinase
6eir,kinase
6eis,kinase
6eiz,other
6ej2,protease
6ej3,protease
6ej4,kinase
6eji,transferase
6ek3,transferase
6ekd,kinase
6ekn,hydrolase
6ekq,transport/binding
6eks,hydrolase
6eku,hydrolase
6el5,immune/signaling
6ela,hydrolase
6eln,immune/signaling
6elo,immune/signaling
6elp,immune/signaling
6em6,kinase
6em7,kinase
6ema,kinase
6emh,kinase
6emu,transport/binding
6en4,other
6en5,hydrolase
6en6,hydrolase
6enm,hydrolase
6eo8,hydrolase
6eo9,hydrolase
6eog,transport/binding
6eol,transport/binding
6eox,hydrolase
6ep4,hydrolase
6ep9,kinase
6epa,immune/signaling
6epy,transport/binding
6epz,transport/binding
6eq1,transport/binding
6eq2,hydrolase
6eq3,hydrolase
6eq4,hydrolase
6eq5,hydrolase
6eq6,hydrolase
6eq7,hydrolase
6eq8,transport/binding
6eqa,immune/signaling
6eqm,protease
6eqp,hydrolase
6equ,lyase
6eqv,protease
6eqw,protease
6eqx,protease
6er3,transport/binding
6er4,transport/binding
6ert,kinase
6eru,kinase
6erv,kinase
6erw,kinase
6es0,kinase
6esa,kinase
6esj,hydrolase
6esm,hydrolase
6esn,other
6esy,hydrolase
6et8,other
6etg,other
6etj,other
6ets,oxidoreductase
6ety,protease
6eu6,kinase
6euc,hydrolase
6eum,hydrolase
6euv,transferase
6euw,transferase
6eux,transferase
6euz,transport/binding
6ev0,transport/binding
6evm,hydrolase
6evn,hydrolase
6evo,hydrolase
6evp,hydrolase
6evq,transport/binding
6evr,lyase
6ew3,hydrolase
6ew6,kinase
6ew7,kinase
6ewe,hydrolase
6ewk,hydrolase
6eww,kinase
6ex0,transferase
6ex1,lyase
6exi,transferase
6exj,other
6exm,transport/binding
6exs,other
6ey7,hydrolase
6ey8,immune/signaling
6ey9,immune/signaling
6eya,immune/signaling
6eyb,immune/signaling
6eyt,transferase
6eyz,kinase
6ez6,kinase
6ez9,protease
6ezg,hydrolase
6ezh,hydrolase
6ezi,other
6ezq,transport/binding
6f05,oxidoreductase
6f08,transport/binding
6f09,protease
6f0y,transferase
6f1j,hydrolase
6f1n,immune/signaling
6f1w,kinase
6f1x,hydrolase
6f20,hydrolase
6f22,hydrolase
6f23,hydrolase
6f26,kinase
6f28,other
6f29,other
6f2n,hydrolase
6f34,other
6f3b,lyase
6f3d,kinase
6f3e,kinase
6f3f,kinase
6f3g,kinase
6f3i,kinase
6f4n,oxidoreductase
6f4w,hydrolase
6f4x,hydrolase
6f55,transport/binding
6f5h,hydrolase
6f5l,protease
6f5m,hydrolase
6f5u,immune/signaling
6f5w,transport/binding
6f6d,oxidoreductase
6f6i,immune/signaling
6f6n,immune/signaling
6f6r,hydrolase
6f6s,immune/signaling
6f6u,hydrolase
6f7b,kinase
6f7c,other
6f7i,hydrolase
6f7q,hydrolase
6f7t,immune/signaling
6f86,isomerase
6f8b,hydrolase
6f8g,ligase
6f8j,isomerase
6f8r,hydrolase
6f8t,hydrolase
6f8u,hydrolase
6f8v,hydrolase
6f8w,hydrolase
6f8x,hydrolase
6f90,hydrolase
6f92,hydrolase
6f94,isomerase
6f96,isomerase
6f9g,immune/signaling
6f9r,hydrolase
6f9t,hydrolase
6f9u,hydrolase
6f9v,hydrolase
6fa2,other
6fa3,other
6fa4,other
6fa5,hydrolase
6faa,hydrolase
6fac,hydrolase
6faf,lyase
6fag,lyase
6fam,hydrolase
6fap,other
6fau,immune/signaling
6fav,immune/signaling
6faw,immune/signaling
6fba,transferase
6fbv,transferase
6fbw,immune/signaling
6fby,immune/signaling
6fc6,other
6fcj,immune/signaling
6fcl,transferase
6fdc,hydrolase
6fdp,transferase
6fdq,protease
6fdt,transferase
6fdu,protease
6fe0,lyase
6fe1,lyase
6fe5,protease
6fel,kinase
6fer,kinase
6few,kinase
6fex,kinase
6ffe,other
6fff,other
6ffg,other
6ffh,GPCR
6ffi,GPCR
6ffn,protease
6ffs,protease
6fg6,other
6fgc,immune/signaling
6fgf,other
6fgg,other
6fgl,other
6fgq,other
6fgy,hydrolase
6fh6,other
6fh7,other
6fhk,immune/signaling
6fhq,other
6fhu,other
6fi1,other
6fi4,immune/signaling
6fi5,immune/signaling
6fii,other
6fil,kinase
6fiv,protease
6fjf,other
6fjm,other
6fkp,other
6fkq,immune/signaling
6fky,immune/signaling
6fkz,immune/signaling
6flg,immune/signaling
6fmc,immune/signaling
6fmf,immune/signaling
6fmi,ligase
6fmj,ligase
6fmk,ligase
6fmn,transferase
6fmp,transport/binding
6fn9,other
6fne,hydrolase
6fnf,kinase
6fng,kinase
6fni,kinase
6fnj,kinase
6fnq,transferase
6fnr,transferase
6fns,transferase
6fnt,transferase
6fnx,transport/binding
6fo5,transport/binding
6fo7,nuclear receptor
6fo8,nuclear receptor
6fo9,nuclear receptor
6fob,other
6fod,nuclear receptor
6fpu,transferase
6fqo,transferase
6fqu,transferase
6fr0,transferase
6fr2,hydrolase
6frf,transferase
6frj,immune/signaling
6fs0,other
6fs1,immune/signaling
6fsd,hydrolase
6fse,hydrolase
6fsy,other
6ft3,other
6ft4,other
6ft7,kinase
6ft8,kinase
6ft9,kinase
6ftf,kinase
6ftn,transferase
6ftp,transport/binding
6ftw,hydrolase
6fty,protease
6ftz,protease
6fu1,hydrolase
6fu4,immune/signaling
6fu5,kinase
6fug,protease
6fuh,protease
6fui,protease
6fuj,protease
6ful,oxidoreductase
6fut,protease
6fv1,protease
6fv2,protease
6fv4,hydrolase
6fvl,transferase
6fvm,transferase
6fvn,transferase
6fvo,transferase
6fx1,transport/binding
6fyi,transferase
6fyk,transferase
6fyl,transferase
6fym,transferase
6fyp,kinase
6fyv,kinase
6fyz,hydrolase
6fz4,other
6fzf,nuclear receptor
6fzg,nuclear receptor
6fzj,nuclear receptor
6fzm,transferase
6fzp,nuclear receptor
6fzu,immune/signaling
6fzx,hydrolase
6g01,immune/signaling
6g02,immune/signaling
6g07,other
6g0q,other
6g0v,other
6g0w,transferase
6g15,transport/binding
6g1u,hydrolase
6g1v,hydrolase
6g1w,hydrolase
6g22,hydrolase
6g24,other
6g25,other
6g27,other
6g28,hydrolase
6g29,other
6g2a,hydrolase
6g2b,other
6g2c,other
6g2e,other
6g2f,other
6g2l,hydrolase
6g2m,hydrolase
6g2n,hydrolase
6g2o,other
6g2r,other
6g2s,other
6g33,kinase
6g34,kinase
6g35,kinase
6g36,kinase
6g37,kinase
6g38,kinase
6g39,kinase
6g3a,kinase
6g3c,kinase
6g3o,hydrolase
6g3q,lyase
6g3v,lyase
6g3y,lyase
6g46,hydrolase
6g47,other
6g4m,hydrolase
6g4n,hydrolase
6g4y,kinase
6g4z,kinase
6g5j,hydrolase
6g5l,lyase
6g5u,lyase
6g6t,lyase
6g6w,kinase
6g6y,other
6g6z,other
6g7a,lyase
6g7f,hydrolase
6g84,hydrolase
6g85,hydrolase
6g86,hydrolase
6g8m,hydrolase
6g8n,hydrolase
6g91,kinase
6g92,kinase
6g93,kinase
6g97,kinase
6g98,lyase
6g9a,kinase
6g9b,immune/signaling
6g9d,kinase
6g9f,hydrolase
6g9h,kinase
6g9i,immune/signaling
6g9j,kinase
6g9k,kinase
6g9m,kinase
6g9n,kinase
6g9s,hydrolase
6g9u,lyase
6g9x,other
6gbe,hydrolase
6gbw,hydrolase
6gbx,transferase
6gch,protease
6gcl,oxidoreductase
6gcr,kinase
6gcw,kinase
6gcx,kinase
6gdg,GPCR
6gdy,oxidoreductase
6ge0,kinase
6ge7,transport/binding
6gev,immune/signaling
6gf3,other
6gf9,transport/binding
6gfm,hydrolase
6gfs,transport/binding
6gfx,ligase
6gfy,ligase
6gfz,ligase
6gg3,kinase
6gg4,kinase
6gg5,kinase
6gg8,immune/signaling
6gga,transport/binding
6ggb,transport/binding
6ggd,transport/binding
6gge,transport/binding
6ggf,transport/binding
6ggg,immune/signaling
6ggn,other
6ggv,transport/binding
6gh9,protease
6ghh,transport/binding
6ghj,other
6ghp,immune/signaling
6ghv,transport/binding
6gi6,kinase
6gih,transferase
6gin,kinase
6gip,kinase
6giu,hydrolase
6gj5,immune/signaling
6gj6,immune/signaling
6gj7,immune/signaling
6gj8,immune/signaling
6gjb,immune/signaling
6gjd,immune/signaling
6gji,isomerase
6gjj,isomerase
6gjl,isomerase
6gjm,isomerase
6gjn,isomerase
6gjr,isomerase
6gjw,other
6gjy,isomerase
6gl3,kinase
6gl8,other
6gl9,kinase
6gla,kinase
6glb,kinase
6gmd,transferase
6gmq,ligase
6gmx,ligase
6gn1,kinase
6gnm,transport/binding
6gnp,transport/binding
6gnr,transport/binding
6gnw,transport/binding
6gon,transport/binding
6goo,transport/binding
6gop,hydrolase
6got,lyase
6gpb,other
6gqm,kinase
6gr7,transport/binding
6grp,transport/binding
6gu2,other
6gu3,other
6gu4,other
6gu6,other
6gu7,other
6gub,other
6guc,other
6gue,other
6guf,other
6guh,other
6guk,other
6gva,kinase
6gvf,kinase
6gvg,kinase
6gvh,kinase
6gvi,kinase
6gvx,kinase
6gvz,immune/signaling
6gw1,immune/signaling
6gw4,immune/signaling
6gwe,hydrolase
6gwr,kinase
6gx3,hydrolase
6gxa,hydrolase
6gxb,lyase
6gxe,lyase
6gxg,oxidoreductase
6gxq,hydrolase
6gxu,hydrolase
6gxw,hydrolase
6gxy,oxidoreductase
6gy0,transferase
6gy1,transferase
6gy5,ligase
6gz9,other
6gzd,kinase
6gzh,kinase
6gzl,other
6gzm,kinase
6gzy,ligase
6h0b,transferase
6h0u,kinase
6h12,hydrolase
6h13,hydrolase
6h14,hydrolase
6h1d,transferase
6h1h,other
6h1i,other
6h1u,kinase
6h29,lyase
6h2t,kinase
6h2z,lyase
6h33,lyase
6h34,lyase
6h36,lyase
6h37,lyase
6h38,lyase
6h3k,kinase
6h3q,lyase
6h41,immune/signaling
6h4a,hydrolase
6h4o,oxidoreductase
6h4p,oxidoreductase
6h4q,oxidoreductase
6h4r,oxidoreductase
6h4s,oxidoreductase
6h4t,oxidoreductase
6h4u,oxidoreductase
6h4v,oxidoreductase
6h4w,oxidoreductase
6h4x,oxidoreductase
6h4y,oxidoreductase
6h4z,oxidoreductase
6h50,oxidoreductase
6h51,oxidoreductase
6h52,oxidoreductase
6h5w,protease
6h5x,protease
6h75,transport/binding
6h76,transport/binding
6h77,immune/signaling
6h78,transferase
6h7b,other
6h7d,transport/binding
6h7f,other
6h7j,immune/signaling
6h7l,immune/signaling
6h7m,immune/signaling
6h7n,immune/signaling
6h7o,other
6h7u,other
6h7y,protease
6h7z,protease
6h8c,immune/signaling
6h8s,hydrolase
6h96,other
6h9b,transport/binding
6h9v,immune/signaling
6h9x,ligase
6ha4,other
6hah,other
6hai,transport/binding
6haj,other
6hax,ligase
6hay,ligase
6haz,other
6hb5,ligase
6hb6,ligase
6hb7,ligase
6hbm,transport/binding
6hbn,kinase
6hck,transport/binding
6hcu,transferase
6hcv,transferase
6hcw,transferase
6hd4,transferase
6hd6,transferase
6hdn,other
6hdo,other
6hdq,other
6hf5,hydrolase
6hgf,transport/binding
6hgg,transport/binding
6hgi,transport/binding
6hgj,transport/binding
6hgr,transferase
6hgv,hydrolase
6hgx,hydrolase
6hgy,protease
6hgz,hydrolase
6hh3,hydrolase
6hh5,hydrolase
6hhg,transferase
6hhh,transferase
6hhi,transferase
6hhj,transferase
6hhp,nuclear receptor
6hhr,immune/signaling
6hjj,kinase
6hjk,kinase
6hk3,transferase
6hk4,transferase
6hk6,kinase
6hk7,transferase
6hke,transport/binding
6hkj,protease
6hkm,kinase
6hkn,kinase
6hks,hydrolase
6hkx,other
6hky,other
6hkz,protease
6hlb,protease
6hld,protease
6hle,protease
6hlx,transport/binding
6hly,transport/binding
6hlz,transport/binding
6hm1,hydrolase
6hm2,transport/binding
6hm4,other
6hm6,kinase
6hm7,kinase
6hmb,kinase
6hmg,hydrolase
6hmp,kinase
6hmr,kinase
6hmt,nuclear receptor
6hmx,kinase
6hmy,other
6hni,transport/binding
6hoi,immune/signaling
6hol,immune/signaling
6hop,kinase
6hoq,kinase
6hor,kinase
6hot,kinase
6hou,kinase
6hov,other
6hoy,hydrolase
6hp0,immune/signaling
6hp5,transport/binding
6hp9,kinase
6hpg,other
6hpw,other
6hq3,immune/signaling
6hq4,immune/signaling
6hqy,hydrolase
6hr2,other
6hro,immune/signaling
6hrp,kinase
6hrq,hydrolase
6hrt,kinase
6hrw,transport/binding
6hrx,transport/binding
6hry,transport/binding
6hrz,transport/binding
6hs0,transport/binding
6hs4,immune/signaling
6hsh,hydrolase
6hsk,hydrolase
6hsz,hydrolase
6ht1,other
6ht8,hydrolase
6htc,hydrolase
6htg,hydrolase
6hth,hydrolase
6hti,hydrolase
6htn,transport/binding
6htp,hydrolase
6htt,hydrolase
6htz,hydrolase
6hu0,hydrolase
6hu1,hydrolase
6hu2,hydrolase
6hu3,hydrolase
6huq,hydrolase
6huu,hydrolase
6huv,hydrolase
6hv0,kinase
6hv2,protease
6hv4,hydrolase
6hv7,hydrolase
6hvh,kinase
6hvi,kinase
6hvj,kinase
6hvt,hydrolase
6hvu,hydrolase
6hvv,hydrolase
6hvw,hydrolase
6hwu,transferase
6hwv,transferase
6hwz,lyase
6hx1,kinase
6hx5,lyase
6hx8,other
6hy2,transferase
6hy7,other
6hys,transport/binding
6hza,protease
6hzb,protease
6hzc,protease
6hzd,protease
6hzp,other
6hzu,kinase
6hzv,kinase
6hzx,lyase
6hzy,hydrolase
6i0b,hydrolase
6i0c,hydrolase
6i0k,transferase
6i0p,transferase
6i0r,transferase
6i0x,hydrolase
6i0z,immune/signaling
6i10,immune/signaling
6i11,immune/signaling
6i12,immune/signaling
6i13,immune/signaling
6i14,immune/signaling
6i15,immune/signaling
6i16,immune/signaling
6i17,immune/signaling
6i18,immune/signaling
6i3s,ligase
6i3u,kinase
6i41,ligase
